iso3,country,year,energy_ej,energy_growth_pct,gdp_growth_pct,gdp_growth_pct_w,energy_growth_pct_w
ARG,Argentina,1983,1.74874900805298,4.12653992598315,4.34909327926776,4.34909327926776,4.12653992598315
ARG,Argentina,1984,1.75443858583458,0.325351308586574,1.57073870182001,1.57073870182001,0.325351308586574
ARG,Argentina,1985,1.73382832459174,-1.17474965548779,-5.18902435343899,-5.18902435343899,-1.17474965548779
ARG,Argentina,1986,1.83198466687463,5.66124920735758,6.15337706275718,6.15337706275718,5.66124920735758
ARG,Argentina,1987,1.914613843197,4.51036396845701,2.70486882770544,2.70486882770544,4.51036396845701
ARG,Argentina,1988,1.94665642187465,1.67357918107092,-1.08993334133787,-1.08993334133787,1.67357918107092
ARG,Argentina,1989,1.87718706252053,-3.56865025453317,-7.15694965597948,-7.15694965597948,-3.56865025453317
ARG,Argentina,1990,1.8468780979747,-1.6145947919086,-2.46721377810499,-2.46721377810499,-1.6145947919086
ARG,Argentina,1991,1.87684975343291,1.62282803023541,9.13311056738975,9.13311056738975,1.62282803023541
ARG,Argentina,1992,2.01351372967474,7.28156188271678,7.93729155643097,7.93729155643097,7.28156188271678
ARG,Argentina,1993,2.08023332164157,3.31359011778916,8.2069790722122,8.2069790722122,3.31359011778916
ARG,Argentina,1994,2.1915403084131,5.35069723254353,5.83620070368518,5.83620070368518,5.35069723254353
ARG,Argentina,1995,2.26165125914849,3.19916318519211,-2.84520961057079,-2.84520961057079,3.19916318519211
ARG,Argentina,1996,2.36566253565252,4.59890869926538,5.52668982715223,5.52668982715223,4.59890869926538
ARG,Argentina,1997,2.39311848441139,1.16060293237459,8.11104677074574,8.11104677074574,1.16060293237459
ARG,Argentina,1998,2.47833043686114,3.56070762918004,3.85017885156229,3.85017885156229,3.56070762918004
ARG,Argentina,1999,2.50583787681535,1.10991817495674,-3.38545704063252,-3.38545704063252,1.10991817495674
ARG,Argentina,2000,2.51559727406129,0.389466427027862,-0.788998939057051,-0.788998939057051,0.389466427027862
ARG,Argentina,2001,2.45708739291877,-2.32588426398102,-4.40883968258542,-4.40883968258542,-2.32588426398102
ARG,Argentina,2002,2.35610450757667,-4.10986135996303,-10.8944848285904,-10.8944848285904,-4.10986135996303
ARG,Argentina,2003,2.52542026806623,7.18625850190744,8.83704079576921,8.83704079576921,7.18625850190744
